"","lon","lat"
"1",-99.133208,19.4326077
"2",NA,NA
"3",-88.7878678,43.7844397
"4",-82.9987942,39.9611755
"5",-102.552784,23.634501
"6",-101.0020119,47.5514926
"7",-117.9379952,33.7742692
"8",-117.9379952,33.7742692
"9",-117.9379952,33.7742692
"10",-102.552784,23.634501
"11",-102.552784,23.634501
"12",-102.552784,23.634501
"13",-102.552784,23.634501
"14",-84.2943821,39.1753377
"15",NA,NA
"16",NA,NA
"17",-104.6531759,24.0277202
"18",-7.6920536,53.1423672
"19",-7.6920536,53.1423672
"20",-75.5276699,38.9108325
"21",NA,NA
"22",NA,NA
"23",NA,NA
"24",NA,NA
"25",NA,NA
"26",NA,NA
"27",NA,NA
"28",NA,NA
"29",NA,NA
"30",NA,NA
"31",-117.0382471,32.5149469
"32",-117.0382471,32.5149469
"33",NA,NA
"34",-89.3985283,40.6331249
"35",-89.3985283,40.6331249
"36",NA,NA
"37",-95.7243335,37.2321077
"38",NA,NA
"39",-72.8305154,41.8096201
"40",-118.3126739,34.083369
"41",NA,NA
"42",NA,NA
"43",NA,NA
"44",NA,NA
"45",NA,NA
"46",NA,NA
"47",NA,NA
"48",NA,NA
"49",NA,NA
"50",NA,NA
"51",NA,NA
"52",NA,NA
"53",NA,NA
"54",NA,NA
"55",NA,NA
"56",NA,NA
"57",NA,NA
"58",NA,NA
"59",NA,NA
"60",NA,NA
"61",NA,NA
"62",NA,NA
"63",NA,NA
"64",NA,NA
"65",NA,NA
"66",NA,NA
"67",NA,NA
"68",NA,NA
"69",NA,NA
"70",NA,NA
"71",NA,NA
"72",NA,NA
"73",NA,NA
"74",NA,NA
"75",NA,NA
"76",NA,NA
"77",NA,NA
"78",NA,NA
"79",NA,NA
"80",NA,NA
"81",NA,NA
"82",NA,NA
"83",NA,NA
"84",NA,NA
"85",NA,NA
"86",NA,NA
"87",NA,NA
"88",NA,NA
"89",NA,NA
"90",NA,NA
"91",NA,NA
"92",NA,NA
"93",NA,NA
"94",NA,NA
"95",NA,NA
"96",NA,NA
"97",NA,NA
"98",NA,NA
"99",NA,NA
"100",NA,NA
"101",NA,NA
"102",NA,NA
"103",NA,NA
"104",NA,NA
"105",NA,NA
"106",NA,NA
"107",NA,NA
"108",NA,NA
"109",NA,NA
"110",NA,NA
"111",NA,NA
"112",NA,NA
"113",NA,NA
"114",NA,NA
"115",NA,NA
"116",NA,NA
"117",NA,NA
"118",NA,NA
"119",NA,NA
"120",NA,NA
"121",NA,NA
"122",NA,NA
"123",NA,NA
"124",NA,NA
"125",NA,NA
"126",NA,NA
"127",NA,NA
"128",NA,NA
"129",NA,NA
"130",NA,NA
"131",NA,NA
"132",NA,NA
"133",NA,NA
"134",NA,NA
"135",NA,NA
"136",NA,NA
"137",NA,NA
"138",NA,NA
"139",NA,NA
"140",NA,NA
"141",NA,NA
"142",NA,NA
"143",NA,NA
"144",NA,NA
"145",NA,NA
"146",NA,NA
"147",NA,NA
"148",NA,NA
"149",NA,NA
"150",NA,NA
"151",NA,NA
"152",NA,NA
"153",NA,NA
"154",NA,NA
"155",NA,NA
"156",NA,NA
"157",NA,NA
"158",NA,NA
"159",NA,NA
"160",NA,NA
"161",NA,NA
"162",NA,NA
"163",NA,NA
"164",NA,NA
"165",NA,NA
"166",NA,NA
"167",NA,NA
"168",NA,NA
"169",NA,NA
"170",NA,NA
"171",NA,NA
"172",NA,NA
"173",NA,NA
"174",NA,NA
"175",NA,NA
"176",NA,NA
"177",NA,NA
"178",NA,NA
"179",NA,NA
"180",NA,NA
"181",NA,NA
"182",NA,NA
"183",NA,NA
"184",NA,NA
"185",NA,NA
"186",NA,NA
"187",NA,NA
"188",NA,NA
"189",NA,NA
"190",NA,NA
"191",NA,NA
"192",NA,NA
"193",NA,NA
"194",NA,NA
"195",NA,NA
"196",NA,NA
"197",NA,NA
"198",NA,NA
"199",NA,NA
"200",NA,NA
"201",NA,NA
"202",NA,NA
"203",NA,NA
"204",NA,NA
"205",NA,NA
"206",NA,NA
"207",NA,NA
"208",NA,NA
"209",NA,NA
"210",NA,NA
"211",NA,NA
"212",NA,NA
"213",NA,NA
"214",NA,NA
"215",NA,NA
"216",NA,NA
"217",NA,NA
"218",NA,NA
"219",NA,NA
"220",NA,NA
"221",NA,NA
"222",NA,NA
"223",NA,NA
"224",NA,NA
"225",NA,NA
"226",NA,NA
"227",NA,NA
"228",NA,NA
"229",NA,NA
"230",NA,NA
"231",NA,NA
"232",NA,NA
"233",NA,NA
"234",NA,NA
"235",NA,NA
"236",NA,NA
"237",NA,NA
"238",NA,NA
"239",NA,NA
"240",NA,NA
"241",NA,NA
"242",NA,NA
"243",NA,NA
"244",NA,NA
"245",NA,NA
"246",NA,NA
"247",NA,NA
"248",NA,NA
"249",NA,NA
"250",NA,NA
"251",NA,NA
"252",NA,NA
"253",NA,NA
"254",NA,NA
"255",NA,NA
"256",NA,NA
"257",NA,NA
"258",NA,NA
"259",NA,NA
"260",NA,NA
"261",NA,NA
"262",NA,NA
"263",NA,NA
"264",NA,NA
"265",NA,NA
"266",NA,NA
"267",NA,NA
"268",NA,NA
"269",NA,NA
"270",NA,NA
"271",NA,NA
"272",NA,NA
"273",NA,NA
"274",NA,NA
"275",NA,NA
"276",NA,NA
"277",NA,NA
"278",NA,NA
"279",NA,NA
"280",NA,NA
"281",NA,NA
"282",NA,NA
"283",NA,NA
"284",-116.419389,34.9592083
"285",-76.6121893,39.2903848
"286",-95.9345034,41.2565369
"287",-122.788377,45.4604
"288",-122.788377,45.4604
"289",-122.788377,45.4604
"290",-122.788377,45.4604
"291",-122.788377,45.4604
"292",-122.788377,45.4604
"293",-122.788377,45.4604
"294",-119.4179324,36.778261
"295",-79.0558445,35.9131996
"296",-79.0558445,35.9131996
"297",-79.0558445,35.9131996
"298",-79.0558445,35.9131996
"299",-79.0558445,35.9131996
"300",-79.0558445,35.9131996
"301",-79.0558445,35.9131996
"302",-79.0558445,35.9131996
"303",-79.0558445,35.9131996
"304",-76.6412712,39.0457549
"305",-119.4179324,36.778261
"306",-119.4179324,36.778261
"307",NA,NA
"308",NA,NA
"309",NA,NA
"310",NA,NA
"311",NA,NA
"312",NA,NA
"313",NA,NA
"314",NA,NA
"315",NA,NA
"316",-77.0368707,38.9071923
"317",-74.0059728,40.7127753
"318",-95.712891,37.09024
"319",NA,NA
"320",NA,NA
"321",NA,NA
"322",-103.3496092,20.6596988
"323",-103.3496092,20.6596988
"324",-103.3496092,20.6596988
"325",-103.3496092,20.6596988
"326",-103.3496092,20.6596988
"327",-103.3496092,20.6596988
"328",-103.3496092,20.6596988
"329",-102.552784,23.634501
"330",-102.552784,23.634501
"331",-102.552784,23.634501
"332",-102.552784,23.634501
"333",-102.552784,23.634501
"334",-102.552784,23.634501
"335",-102.552784,23.634501
"336",-82.3248262,29.6516344
"337",-81.3578859,41.1536674
"338",-81.3578859,41.1536674
"339",-81.3578859,41.1536674
"340",-81.3578859,41.1536674
"341",-116.5963713,31.8667427
"342",-90.4611995,30.5043583
"343",-98.0437894,19.043829
"344",-98.0437894,19.043829
"345",NA,NA
"346",NA,NA
"347",NA,NA
"348",NA,NA
"349",NA,NA
"350",NA,NA
"351",-121.9300787,37.369891
"352",-77.0368707,38.9071923
"353",-99.133208,19.4326077
"354",-115.4522623,32.6245389
"355",-115.4522623,32.6245389
"356",-115.4522623,32.6245389
"357",-115.4522623,32.6245389
"358",-96.7265889,17.0731842
"359",10.451526,51.165691
"360",NA,NA
"361",NA,NA
"362",NA,NA
"363",NA,NA
"364",-94.4235482,35.949526
"365",NA,NA
"366",-89.5356094,14.9676218
"367",-80.4549026,38.5976262
"368",-80.4549026,38.5976262
"369",-80.4549026,38.5976262
"370",-80.4549026,38.5976262
"371",-80.4549026,38.5976262
"372",-80.4549026,38.5976262
"373",-80.4549026,38.5976262
"374",-80.4549026,38.5976262
"375",-80.4549026,38.5976262
"376",-80.4549026,38.5976262
"377",-80.4549026,38.5976262
"378",-80.4549026,38.5976262
"379",-80.4549026,38.5976262
"380",-80.4549026,38.5976262
"381",-80.4549026,38.5976262
"382",-80.4549026,38.5976262
"383",-80.4549026,38.5976262
"384",-80.4549026,38.5976262
"385",-80.4549026,38.5976262
"386",-80.4549026,38.5976262
"387",-80.4549026,38.5976262
"388",-80.4549026,38.5976262
"389",-80.4549026,38.5976262
"390",-80.4549026,38.5976262
"391",-80.4549026,38.5976262
"392",-80.4549026,38.5976262
"393",-80.4549026,38.5976262
"394",-80.4549026,38.5976262
"395",-80.4549026,38.5976262
"396",-80.4549026,38.5976262
"397",-80.4549026,38.5976262
"398",-80.4549026,38.5976262
"399",-80.4549026,38.5976262
"400",-80.4549026,38.5976262
"401",-80.4549026,38.5976262
"402",-80.4549026,38.5976262
"403",-80.4549026,38.5976262
"404",-80.4549026,38.5976262
"405",-80.4549026,38.5976262
"406",-80.4549026,38.5976262
"407",-80.4549026,38.5976262
"408",-80.4549026,38.5976262
"409",-95.712891,37.09024
"410",-89.4012302,43.0730517
"411",-89.4012302,43.0730517
"412",-89.4012302,43.0730517
"413",NA,NA
"414",-87.8242239,42.0557248
"415",-100.8112885,20.5279612
"416",-97.7340567,30.2849185
"417",-79.0741629,43.0828162
"418",NA,NA
"419",NA,NA
"420",4.4777326,51.9244201
"421",-72.7863818,41.9532177
"422",-72.7863818,41.9532177
"423",-72.7863818,41.9532177
"424",-66.58973,6.42375
"425",-106.346771,56.130366
"426",NA,NA
"427",-74.0059728,40.7127753
"428",11.0421988,59.9929184
"429",11.0421988,59.9929184
"430",11.0421988,59.9929184
"431",11.0421988,59.9929184
"432",-88.3067614,43.1466739
"433",-71.6969985,42.2356407
"434",-96.7265889,17.0731842
"435",-87.6297982,41.8781136
"436",NA,NA
"437",NA,NA
"438",-83.6824384,42.0853204
"439",-83.6824384,42.0853204
"440",-79.3831843,43.653226
"441",NA,NA
"442",NA,NA
"443",-73.5779198,45.4992597
"444",19.5033041,47.162494
"445",-88.7943766,33.4551742
"446",-102.552784,23.634501
"447",-74.072092,4.7109886
"448",NA,NA
"449",-77.0368707,38.9071923
"450",-77.0368707,38.9071923
"451",-73.3467167,42.2024768
"452",-75.7085248,41.4886892
"453",-77.0469214,38.8048355
"454",-99.2083953,19.4306575
"455",-99.2083953,19.4306575
"456",-99.2083953,19.4306575
"457",-80.1917902,25.7616798
"458",-84.2807329,30.4382559
"459",-121.7405167,38.5449065
"460",NA,NA
"461",NA,NA
"462",-2.6103158,53.2326344
"463",-78.6568942,37.4315734
"464",-72.6624209,42.3471357
"465",-79.9414266,37.2709704
"466",-79.9414266,37.2709704
"467",-77.0486233,38.9029612
"468",NA,NA
"469",NA,NA
"470",19.5033041,47.162494
"471",19.5033041,47.162494
"472",NA,NA
"473",NA,NA
"474",NA,NA
"475",NA,NA
"476",33.429859,35.126413
"477",31.3784704,31.0409483
"478",-84.3535795,46.4788528
"479",NA,NA
"480",18.643501,60.128161
"481",-0.1277583,51.5073509
"482",-0.1277583,51.5073509
"483",-0.1277583,51.5073509
"484",-77.0368707,38.9071923
"485",-77.0368707,38.9071923
"486",-73.3467167,42.2024768
"487",-73.3467167,42.2024768
"488",133.775136,-25.274398
"489",-73.9441579,40.6781784
"490",-97.7430608,30.267153
"491",NA,NA
"492",NA,NA
"493",-73.3467167,42.2024768
"494",-116.5963713,31.8667427
"495",-113.0618931,37.6774769
"496",-113.0618931,37.6774769
"497",-80.3262284,25.9046798
"498",-99.133208,19.4326077
"499",-99.133208,19.4326077
"500",-99.133208,19.4326077
"501",-99.133208,19.4326077
"502",NA,NA
"503",-74.0059728,40.7127753
"504",-95.712891,37.09024
"505",-117.0382471,32.5149469
"506",-117.0382471,32.5149469
"507",-81.1637245,33.836081
"508",NA,NA
"509",-122.4442906,47.2528768
"510",NA,NA
"511",-114.0708459,51.0486151
"512",55.4550536,-20.8906596
"513",-46.6333094,-23.5505199
"514",-74.0059728,40.7127753
"515",-102.552784,23.634501
"516",-99.133208,19.4326077
"517",-99.133208,19.4326077
"518",-95.712891,37.09024
"519",19.5033041,47.162494
"520",-122.6252431,45.5049376
"521",-122.6252431,45.5049376
"522",-122.6252431,45.5049376
"523",-122.6252431,45.5049376
"524",-122.6252431,45.5049376
"525",-122.6252431,45.5049376
"526",-122.6252431,45.5049376
"527",-111.0937311,34.0489281
"528",-77.355413,25.0479835
"529",-109.3496865,-27.112723
"530",-79.0192997,35.7595731
"531",NA,NA
"532",-119.7674034,39.1637984
"533",-90.1994042,38.6270025
"534",NA,NA
"535",NA,NA
"536",-100.3161126,25.6866142
"537",-100.3161126,25.6866142
"538",-100.3161126,25.6866142
"539",-100.3161126,25.6866142
"540",-100.3161126,25.6866142
"541",-100.3161126,25.6866142
"542",-100.3161126,25.6866142
"543",-100.3161126,25.6866142
"544",-100.3161126,25.6866142
"545",-100.3161126,25.6866142
"546",-78.4766781,38.0293059
"547",-74.0059728,40.7127753
"548",-98.7591311,20.1010608
"549",-98.7591311,20.1010608
"550",NA,NA
"551",-73.3467167,42.2024768
"552",-95.712891,37.09024
"553",-76.6121893,39.2903848
"554",-66.6134129,18.0117807
"555",NA,NA
"556",-99.133208,19.4326077
"557",-73.087749,41.6032207
"558",-110.6764257,50.0405486
"559",NA,NA
"560",-93.2650108,44.977753
"561",NA,NA
"562",-95.3698028,29.7604267
"563",NA,NA
"564",NA,NA
"565",-110.6764257,50.0405486
"566",-110.6764257,50.0405486
"567",-104.8945887,21.5041651
"568",-118.2436849,34.0522342
"569",-118.2436849,34.0522342
"570",-89.3985283,40.6331249
"571",103.819836,1.352083
"572",-93.0899578,44.9537029
"573",-84.3879824,33.7489954
"574",-82.1575843,28.1814008
"575",-102.552784,23.634501
"576",-102.552784,23.634501
"577",-102.552784,23.634501
"578",NA,NA
"579",-88.2667534,42.333355
"580",-95.3698028,29.7604267
"581",-95.3698028,29.7604267
"582",-73.3467167,42.2024768
"583",-74.0059728,40.7127753
"584",-95.712891,37.09024
"585",-99.133208,19.4326077
"586",-115.4522623,32.6245389
"587",-115.4522623,32.6245389
"588",-86.1349019,40.2671941
"589",-99.3267702,38.8791783
"590",-104.8945887,21.5041651
"591",-77.1945247,41.2033216
"592",-95.712891,37.09024
"593",-95.712891,37.09024
"594",-95.712891,37.09024
"595",-95.712891,37.09024
"596",-95.712891,37.09024
"597",-95.712891,37.09024
"598",-77.6088465,43.1565779
"599",-104.7091322,40.4233142
"600",-73.3467167,42.2024768
"601",-73.3467167,42.2024768
"602",NA,NA
"603",NA,NA
"604",-102.552784,23.634501
"605",-95.2436762,37.5656695
"606",-118.2436849,34.0522342
"607",-102.552784,23.634501
"608",-74.072092,4.7109886
"609",133.775136,-25.274398
"610",133.775136,-25.274398
"611",-93.097702,41.8780025
"612",-79.5198696,8.9823792
"613",-79.6903316,44.3893556
"614",-87.6297982,41.8781136
"615",-98.4936282,29.4241219
"616",-81.6888248,35.744679
"617",-81.6888248,35.744679
"618",-81.6888248,35.744679
"619",-81.6888248,35.744679
"620",-81.6888248,35.744679
"621",-81.6888248,35.744679
"622",-81.6888248,35.744679
"623",-81.6888248,35.744679
"624",-81.6888248,35.744679
"625",-81.6888248,35.744679
"626",-81.6888248,35.744679
"627",-81.6888248,35.744679
"628",-81.6888248,35.744679
"629",-81.6888248,35.744679
"630",NA,NA
"631",NA,NA
"632",NA,NA
"633",NA,NA
"634",-95.712891,37.09024
"635",-95.712891,37.09024
"636",-97.0403352,32.8998091
"637",-84.3879824,33.7489954
"638",-84.3879824,33.7489954
"639",-84.3879824,33.7489954
"640",-84.3879824,33.7489954
"641",-84.3879824,33.7489954
"642",-84.3879824,33.7489954
"643",-84.3879824,33.7489954
"644",-101.2922906,48.2329668
"645",-96.7969879,32.7766642
"646",-96.7969879,32.7766642
"647",-96.7969879,32.7766642
"648",-74.0059728,40.7127753
"649",153.0251235,-27.4697707
"650",-118.5713823,34.456151
"651",-118.5713823,34.456151
"652",-118.5713823,34.456151
"653",-118.5713823,34.456151
"654",-118.5713823,34.456151
"655",-118.5713823,34.456151
"656",-118.5713823,34.456151
"657",-114.7420408,44.0682019
"658",-90.822871,29.7957633
"659",-122.6252431,45.5049376
"660",-100.9855409,22.1564699
"661",-86.1066526,39.6136578
"662",-73.3467167,42.2024768
"663",-121.2907796,37.9577016
"664",NA,NA
"665",NA,NA
"666",-74.072092,4.7109886
"667",NA,NA
"668",-71.0588801,42.3600825
"669",-102.552784,23.634501
"670",-99.9018131,31.9685988
"671",-118.8820414,34.285558
"672",-118.8820414,34.285558
"673",-74.0059728,40.7127753
"674",-112.0740373,33.4483771
"675",-100.973678,25.4383234
"676",-100.8112885,20.5279612
"677",2.1734035,41.3850639
"678",-75.1969346,39.8422093
"679",-80.8081413,35.5859146
"680",-135.33,57.0530556
"681",-71.8022934,42.2625932
"682",-93.2650108,44.977753
"683",-98.7591311,20.1010608
"684",-93.6001278,41.7317884
"685",-80.4925337,43.4516395
"686",-121.970958,47.8553772
"687",-71.4128343,41.8239891
"688",78.96288,20.593684
"689",-95.2352501,38.9716689
"690",-95.2352501,38.9716689
"691",-101.0020119,47.5514926
"692",-95.2352501,38.9716689
"693",NA,NA
"694",NA,NA
"695",NA,NA
"696",-118.2436849,34.0522342
"697",-73.3467167,42.2024768
"698",-93.5302142,47.2371658
"699",-93.2650108,44.977753
"700",-93.2650108,44.977753
"701",-93.2650108,44.977753
"702",-93.2650108,44.977753
"703",NA,NA
"704",-3.188267,55.953252
"705",-98.4864829,45.4646985
"706",-98.4864829,45.4646985
"707",-98.4864829,45.4646985
"708",-74.0059728,40.7127753
"709",-74.0059728,40.7127753
"710",NA,NA
"711",NA,NA
"712",-94.5785667,39.0997265
"713",-94.8191285,38.8813958
"714",-94.8191285,38.8813958
"715",-0.1277583,51.5073509
"716",-73.3467167,42.2024768
"717",-73.3467167,42.2024768
"718",-73.3467167,42.2024768
"719",-73.3467167,42.2024768
"720",-73.3467167,42.2024768
"721",-73.3467167,42.2024768
"722",-73.3467167,42.2024768
"723",-73.3467167,42.2024768
"724",-71.0588801,42.3600825
"725",-89.3985283,40.6331249
"726",-84.2700179,37.8393332
"727",-84.2700179,37.8393332
"728",-84.2700179,37.8393332
"729",-84.2700179,37.8393332
"730",-84.2700179,37.8393332
"731",-84.2700179,37.8393332
"732",-84.2700179,37.8393332
"733",-73.3467167,42.2024768
"734",-73.3467167,42.2024768
"735",-82.907123,40.4172871
"736",-84.3879824,33.7489954
"737",-94.235232,40.7147147
"738",-95.712891,37.09024
"739",-76.6502468,40.2859239
"740",-95.712891,37.09024
"741",-95.712891,37.09024
"742",-95.712891,37.09024
"743",-95.712891,37.09024
"744",-95.712891,37.09024
"745",-106.346771,56.130366
"746",-106.346771,56.130366
"747",-106.346771,56.130366
"748",-106.346771,56.130366
"749",-106.346771,56.130366
"750",-106.346771,56.130366
"751",-73.984726,40.7405658
"752",-102.552784,23.634501
"753",-82.45974,27.993216
"754",-80.4925337,43.4516395
"755",-80.4925337,43.4516395
"756",NA,NA
"757",NA,NA
"758",NA,NA
"759",NA,NA
"760",NA,NA
"761",-71.1097335,42.3736158
"762",-71.1097335,42.3736158
"763",-91.8318334,37.9642529
"764",5.291266,52.132633
"765",5.291266,52.132633
"766",5.291266,52.132633
"767",5.291266,52.132633
"768",-97.679629,17.268751
"769",NA,NA
"770",-96.4049408,42.4963416
"771",-79.3831843,43.653226
"772",NA,NA
"773",-73.3467167,42.2024768
"774",-87.6297982,41.8781136
"775",-87.6297982,41.8781136
"776",-87.6297982,41.8781136
"777",-87.6297982,41.8781136
"778",-95.774101,36.273953
"779",-99.9018131,31.9685988
"780",-99.9018131,31.9685988
"781",-90.1994042,38.6270025
"782",-122.6252431,45.5049376
"783",-122.6252431,45.5049376
"784",-122.6252431,45.5049376
"785",-122.6252431,45.5049376
"786",-122.6252431,45.5049376
"787",-122.6252431,45.5049376
"788",-74.113198,40.8814882
"789",-122.3320708,47.6062095
"790",-102.552784,23.634501
"791",-74.0059728,40.7127753
"792",-66.58973,6.42375
"793",-99.6556653,19.2826098
"794",-99.6556653,19.2826098
"795",-81.6326234,38.3498195
"796",-81.6326234,38.3498195
"797",NA,NA
"798",-77.0909809,38.8816208
"799",-98.4936282,29.4241219
"800",-98.4936282,29.4241219
"801",-77.2828772,45.8982631
"802",-77.2828772,45.8982631
"803",NA,NA
"804",-77.1527578,39.0839973
"805",-77.1527578,39.0839973
"806",-74.6796651,40.2115109
"807",-76.6458043,39.5309389
"808",NA,NA
"809",-74.0059728,40.7127753
"810",19.5033041,47.162494
"811",NA,NA
"812",-100.9855409,22.1564699
"813",-100.9855409,22.1564699
"814",-73.3467167,42.2024768
"815",-102.552784,23.634501
"816",-102.552784,23.634501
"817",-87.6297982,41.8781136
"818",-103.4685183,19.7050171
"819",-103.4685183,19.7050171
"820",NA,NA
"821",4.9035614,52.3679843
"822",4.9035614,52.3679843
"823",113.921327,-0.789275
"824",-102.5832426,22.7708555
"825",-112.0740373,33.4483771
"826",-75.1652215,39.9525839
"827",-95.712891,37.09024
"828",-95.712891,37.09024
"829",-95.712891,37.09024
"830",-75.7496572,39.6837226
"831",-97.4107128,35.463494
"832",-110.9559192,29.0729673
"833",-119.4179324,36.778261
"834",-87.6297982,41.8781136
"835",-87.6297982,41.8781136
"836",-87.6297982,41.8781136
"837",-87.6297982,41.8781136
"838",-87.6297982,41.8781136
"839",-95.9748949,36.750583
"840",-95.6400855,37.0329949
"841",-95.6400855,37.0329949
"842",-118.1445155,34.1477849
"843",-82.4571776,27.950575
"844",-95.712891,37.09024
"845",-71.0588801,42.3600825
"846",-3.7037902,40.4167754
"847",-99.9018131,31.9685988
"848",-95.3698028,29.7604267
"849",-95.3698028,29.7604267
"850",-73.9712488,40.7830603
"851",-88.5426136,44.0247062
"852",-95.712891,37.09024
"853",-102.552784,23.634501
"854",-102.552784,23.634501
"855",-102.552784,23.634501
"856",-102.552784,23.634501
"857",-102.552784,23.634501
"858",-102.552784,23.634501
"859",-96.7898034,46.8771863
"860",-95.9345034,41.2565369
"861",28.9783589,41.0082376
"862",-118.2436849,34.0522342
"863",-82.5514869,35.5950581
"864",-117.1610838,32.715738
"865",-79.8711024,43.2557206
"866",-79.8711024,43.2557206
"867",NA,NA
"868",-122.3320708,47.6062095
"869",-81.245657,41.7244885
"870",-96.7265889,17.0731842
"871",-95.397822,29.709689
"872",-95.397822,29.709689
"873",-73.9441579,40.6781784
"874",-113.4909267,53.544389
"875",NA,NA
"876",-79.0192997,35.7595731
"877",-81.6943605,41.49932
"878",-81.6943605,41.49932
"879",-81.6943605,41.49932
"880",-81.6943605,41.49932
"881",-81.6943605,41.49932
"882",-117.1610838,32.715738
"883",-117.1610838,32.715738
"884",-117.1610838,32.715738
"885",-117.1610838,32.715738
"886",-90.1994042,38.6270025
"887",NA,NA
"888",NA,NA
"889",-78.6381787,35.7795897
"890",-70.162651,18.735693
"891",-73.4081575,41.117744
"892",-73.1894384,41.1792258
"893",-73.4378988,41.1953739
"894",NA,NA
"895",NA,NA
"896",-117.1610838,32.715738
"897",-100.3537522,44.3667876
"898",NA,NA
"899",-98.2062727,19.0414398
"900",-98.8362755,24.26694
"901",-76.3452218,37.0298687
"902",-88.7878678,43.7844397
"903",-75.5624934,39.7577714
"904",-75.5624934,39.7577714
"905",-75.5624934,39.7577714
"906",-76.4859544,44.2311717
"907",-88.7878678,43.7844397
"908",-99.1411154,23.7369164
"909",-87.6297982,41.8781136
"910",NA,NA
"911",-100.3161126,25.6866142
"912",4.469936,50.503887
"913",-82.907123,40.4172871
"914",-99.133208,19.4326077
"915",11.102228,43.8777049
"916",-122.6252431,45.5049376
"917",-122.6252431,45.5049376
"918",NA,NA
"919",NA,NA
"920",NA,NA
"921",-99.9018131,41.4925374
"922",-74.072092,4.7109886
"923",-74.072092,4.7109886
"924",-66.58973,6.42375
"925",NA,NA
"926",-122.3320708,47.6062095
"927",-122.3320708,47.6062095
"928",NA,NA
"929",-105.2551187,54.5259614
"930",-105.2551187,54.5259614
"931",-75.7496572,39.6837226
"932",NA,NA
"933",-110.9559192,29.0729673
"934",-110.9559192,29.0729673
"935",-110.9559192,29.0729673
"936",-99.9018131,31.9685988
"937",-95.712891,37.09024
"938",-122.3320708,47.6062095
"939",-117.8889767,33.691003
"940",-84.3879824,33.7489954
"941",-85.6680863,42.9633599
"942",-98.9079782,19.3090538
"943",-86.4808043,36.9685219
"944",-86.4808043,36.9685219
"945",-86.4808043,36.9685219
"946",-86.4808043,36.9685219
"947",-86.4808043,36.9685219
"948",-95.7243335,37.2321077
"949",-110.9559192,29.0729673
"950",-80.1763467,26.1889227
"951",-99.2114234,19.2790911
"952",-99.2114234,19.2790911
"953",-73.3467167,42.2024768
"954",-77.0368707,38.9071923
"955",-77.0368707,38.9071923
"956",-77.0368707,38.9071923
"957",-77.0368707,38.9071923
"958",-7.6920536,53.1423672
"959",-7.6920536,53.1423672
"960",-73.3467167,42.2024768
"961",-106.346771,56.130366
"962",-79.3831843,43.653226
"963",NA,NA
"964",-119.4179324,36.778261
"965",-100.3161126,25.6866142
"966",NA,NA
"967",-73.7751326,41.0748188
"968",NA,NA
"969",-80.782127,8.537981
"970",-80.782127,8.537981
"971",-73.6509622,40.7998227
"972",-71.0588801,42.3600825
"973",-84.2963123,33.7748275
"974",NA,NA
"975",-85.7584557,38.2526647
"976",-77.0368707,38.9071923
"977",-77.0368707,38.9071923
"978",-114.771711,32.4518877
"979",-114.771711,32.4518877
"980",-82.3248262,29.6516344
"981",28.9783589,41.0082376
"982",-73.3467167,42.2024768
"983",-74.072092,4.7109886
"984",-74.0059728,40.7127753
"985",-79.866193,43.2626969
"986",-74.0059728,40.7127753
"987",-95.2087625,16.1842839
"988",-95.2087625,16.1842839
"989",-122.2020795,47.9789848
"990",-66.9036063,10.4805937
"991",-118.2436849,34.0522342
"992",NA,NA
"993",-95.2352501,38.9716689
"994",-84.5555347,42.732535
"995",-122.272747,37.8715926
"996",NA,NA
"997",-73.3467167,42.2024768
"998",-100.9855409,22.1564699
"999",-100.9855409,22.1564699
"1000",-95.712891,37.09024
"1001",-80.782127,8.537981
"1002",-73.3467167,42.2024768
"1003",-83.373339,42.5678534
"1004",-83.373339,42.5678534
"1005",-75.1652215,39.9525839
"1006",-149.4936733,64.2008413
"1007",-149.4936733,64.2008413
"1008",-98.2978951,26.0508406
"1009",-101.951295,20.7281302
"1010",-0.1277583,51.5073509
"1011",-99.9018131,31.9685988
"1012",-90.0489801,35.1495343
"1013",-90.0489801,35.1495343
"1014",-90.0489801,35.1495343
"1015",-90.0489801,35.1495343
"1016",-86.8752869,40.4167022
"1017",NA,NA
"1018",-95.712891,37.09024
"1019",-95.712891,37.09024
"1020",-95.712891,37.09024
"1021",-95.712891,37.09024
"1022",-95.712891,37.09024
"1023",-95.712891,37.09024
"1024",-98.4189061,21.1392412
"1025",-100.3161126,25.6866142
"1026",-86.158068,39.768403
"1027",-100.7837392,46.8083268
"1028",NA,NA
"1029",-96.7969879,32.7766642
"1030",-84.2807329,30.4382559
"1031",-84.2807329,30.4382559
"1032",-95.7243335,37.2321077
"1033",-73.3467167,42.2024768
"1034",-90.230759,15.783471
"1035",-95.712891,37.09024
"1036",-95.712891,37.09024
"1037",-95.712891,37.09024
"1038",-95.712891,37.09024
"1039",-95.712891,37.09024
"1040",-95.712891,37.09024
"1041",-95.712891,37.09024
"1042",-95.712891,37.09024
"1043",-95.712891,37.09024
"1044",-95.712891,37.09024
"1045",-95.712891,37.09024
"1046",-91.8318334,37.9642529
"1047",-73.8584684,41.085652
"1048",-105.5665744,41.3148754
"1049",NA,NA
"1050",NA,NA
"1051",-97.3592968,19.8171152
"1052",-95.3698028,29.7604267
"1053",-88.2314813,43.0116784
"1054",12.7293035,42.2092663
